0,1,2,3,4,5,6,7,8,9
MasterCard: Debit/Credit in XAF,"5,880,300.00 Fr",Gabon,xxx,USD,XAF,5880300.0,"5,578,789.69",0.054045828352421645,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Gabon,xxx,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in GMD,"510,900.00 D",Gambia,xxx,USD,GMD,510900.0,"484,790.75",0.053856741284770804,0.0
MasterCard: Debit/Credit in GMD,"510,900.00 D",Gambia,xxx,USD,GMD,510900.0,"484,790.75",0.053856741284770804,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Gambia,xxx,USD,USD,10000.0,10000,0.0,0.0
VISA,"27,586.00 ?",Georgia,xxx,USD,GEL,27586.0,"26,179.12",0.053740538261026385,0.0
MasterCard,"27,586.00 ?",Georgia,xxx,USD,GEL,27586.0,"26,179.12",0.053740538261026385,0.0
International Bank Transfer in Euros (EUR),"8.740,00 €",Georgia,xxx,USD,EUR,8740.0,"8,522.62",0.025506241038553777,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Georgia,xxx,USD,USD,10000.0,10000,0.0,0.0
Domestic Bank Transfer in Euros (EUR),"8.741,00 €",Germany,xxx,USD,EUR,8741.0,"8,522.62",0.025623575848741253,0.0
MasterCard: Debit/Credit in EUR,"8.825,00 €",Germany,xxx,USD,EUR,8825.0,"8,522.62",0.03547969990448937,0.0
American Express in EUR,"8.825,00 €",Germany,xxx,USD,EUR,8825.0,"8,522.62",0.03547969990448937,0.0
VISA: Debit/Credit in EUR,"8.825,00 €",Germany,xxx,USD,EUR,8825.0,"8,522.62",0.03547969990448937,0.0
PayPal in EUR,"8.910,00 €",Germany,xxx,USD,EUR,8910.0,"8,522.62",0.04545315877042496,0.0
Online Bank Transfer,"8.741,00 €",Germany,xxx,USD,EUR,8741.0,"8,522.62",0.025623575848741253,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Germany,xxx,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Ghana,xxx,USD,USD,10000.0,10000,0.0,0.0
American Express in GBP,"£7,818.00",Gibraltar,xxx,USD,GBP,7818.0,"7,533.71",0.037735723833277356,0.0
MasterCard: Debit/Credit in GBP,"£7,818.00",Gibraltar,xxx,USD,GBP,7818.0,"7,533.71",0.037735723833277356,0.0
