0,1,2,3,4,5,6,7,8,9
International Bank Transfer in US Dollars (USD),"$10,000.00",Colombia,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in XAF,"5,883,100.00 Fr",Congo,yyy,USD,XAF,5883100.0,"5,584,415.34",0.05348539494557011,0.0
MasterCard: Debit/Credit in XAF,"5,883,100.00 Fr",Congo,yyy,USD,XAF,5883100.0,"5,584,415.34",0.05348539494557011,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Congo,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in South African Rand (ZAR),"R147,431.00",Congo,yyy,USD,ZAR,147431.0,"143,289.44",0.028903455830380783,0.0
VISA: Debit/Credit in CRC,"?6.189.400,00",Costa Rica,yyy,USD,CRC,6189400.0,"5,787,070.15",0.06952220027953171,0.0
MasterCard: Debit/Credit in CRC,"?6.189.400,00",Costa Rica,yyy,USD,CRC,6189400.0,"5,787,070.15",0.06952220027953171,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Costa Rica,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Croatian Kuna (HRK),"kn65.329,00",Croatia,yyy,USD,HRK,65329.0,"63,205.58",0.03359545154082912,0.0
MasterCard,"kn66.603,00",Croatia,yyy,USD,HRK,66603.0,"63,205.58",0.053751899753154676,0.0
VISA,"kn66.603,00",Croatia,yyy,USD,HRK,66603.0,"63,205.58",0.053751899753154676,0.0
Online Bank Transfer,"kn65.329,00",Croatia,yyy,USD,HRK,65329.0,"63,205.58",0.03359545154082912,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Croatia,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.755,00 €",Croatia,yyy,USD,EUR,8755.0,"8,514.59",0.028235064753558286,0.0
American Express in EUR,"8.839,00 €",Croatia,yyy,USD,EUR,8839.0,"8,514.59",0.03810048399277004,0.0
International Bank Transfer in British Pounds (GBP),"£7,867.00",Croatia,yyy,USD,GBP,7867.0,"7,649.84",0.028387521830521924,0.0
Domestic Bank Transfer in Euros (EUR),"8.755,00 €",Cyprus,yyy,USD,EUR,8755.0,"8,514.59",0.028235064753558286,0.0
VISA: Debit/Credit in EUR,"8.839,00 €",Cyprus,yyy,USD,EUR,8839.0,"8,514.59",0.03810048399277004,0.0
MasterCard: Debit/Credit in EUR,"8.839,00 €",Cyprus,yyy,USD,EUR,8839.0,"8,514.59",0.03810048399277004,0.0
American Express in EUR,"8.839,00 €",Cyprus,yyy,USD,EUR,8839.0,"8,514.59",0.03810048399277004,0.0
PayPal in EUR,"8.924,00 €",Cyprus,yyy,USD,EUR,8924.0,"8,514.59",0.048083348699115264,0.0
Online Bank Transfer,"8.755,00 €",Cyprus,yyy,USD,EUR,8755.0,"8,514.59",0.028235064753558286,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Cyprus,yyy,USD,USD,10030.0,10000,0.0,30.0
Bank Transfer from a Czech Koruna (CZK) Account,"K?224.673,00",Czech Republic,yyy,USD,CZK,224673.0,"217,906.14",0.031054012521170748,0.0
MasterCard: Debit/Credit in CZK,"K?229.644,00",Czech Republic,yyy,USD,CZK,229644.0,"217,906.14",0.05386658677905994,0.0
VISA: Debit/Credit in CZK,"K?229.644,00",Czech Republic,yyy,USD,CZK,229644.0,"217,906.14",0.05386658677905994,0.0
Online Bank Transfer,"K?224.673,00",Czech Republic,yyy,USD,CZK,224673.0,"217,906.14",0.031054012521170748,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Czech Republic,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.755,00 €",Czech Republic,yyy,USD,EUR,8755.0,"8,514.59",0.028235064753558286,0.0
American Express in EUR,"8.839,00 €",Czech Republic,yyy,USD,EUR,8839.0,"8,514.59",0.03810048399277004,0.0
International Bank Transfer in British Pounds (GBP),"£7,867.00",Czech Republic,yyy,USD,GBP,7867.0,"7,648.46",0.028573072226304376,0.0
Domestic Bank Transfer in Danish Krone (DKK),"65.293,00 kr",Denmark,yyy,USD,DKK,65293.0,"63,528.06",0.027782054103336423,0.0
VISA: Debit/Credit in DKK,"65.923,00 kr",Denmark,yyy,USD,DKK,65923.0,"63,528.06",0.03769893177912252,0.0
MasterCard: Debit/Credit in DKK,"65.923,00 kr",Denmark,yyy,USD,DKK,65923.0,"63,528.06",0.03769893177912252,0.0
Online Bank Transfer,"65.293,00 kr",Denmark,yyy,USD,DKK,65293.0,"63,528.06",0.027782054103336423,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Denmark,yyy,USD,USD,10030.0,10000,0.0,30.0
American Express in EUR,"8.838,00 €",Denmark,yyy,USD,EUR,8838.0,"8,514.59",0.037983038525636566,0.0
