Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,10000.0,2018-08-01T00:00:00Z,AMD,4808521.29696704
USD,10000.0,2018-08-01T00:00:00Z,TRY,49202.289560439
USD,10000.0,2018-08-01T00:00:00Z,LBP,1.5075E7
USD,10000.0,2018-08-01T00:00:00Z,JOD,7090.0
USD,10000.0,2018-08-01T00:00:00Z,HKD,78489.6759741308
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,LSL,132476.605192146
USD,10000.0,2018-08-01T00:00:00Z,CAD,13019.7517906434
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,MUR,343159.9245363289
USD,10000.0,2018-08-01T00:00:00Z,IMP,7623.0431223171
USD,10000.0,2018-08-01T00:00:00Z,RON,39540.8974286774
USD,10000.0,2018-08-01T00:00:00Z,GIP,7623.0431223171
USD,10000.0,2018-08-01T00:00:00Z,RON,39540.8974286774
USD,10000.0,2018-08-01T00:00:00Z,NGN,3618283.3950489783
USD,10000.0,2018-08-01T00:00:00Z,CRC,5671071.18677367
USD,10000.0,2018-08-01T00:00:00Z,PKR,1241023.6880561984
USD,10000.0,2018-08-01T00:00:00Z,ANG,18000.1504912479
USD,10000.0,2018-08-01T00:00:00Z,SRD,74572.774556547
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,SAR,37500.0
USD,10000.0,2018-08-01T00:00:00Z,TTD,67355.0332204494
USD,10000.0,2018-08-01T00:00:00Z,MVR,154094.3238702418
USD,10000.0,2018-08-01T00:00:00Z,SRD,74572.774556547
USD,10000.0,2018-08-01T00:00:00Z,INR,684964.8329674389
USD,10000.0,2018-08-01T00:00:00Z,KRW,1.1129063403368054E7
USD,10000.0,2018-08-01T00:00:00Z,JPY,1117909.6507954667
USD,10000.0,2018-08-01T00:00:00Z,AOA,2569795.3547250126
USD,10000.0,2018-08-01T00:00:00Z,PLN,36568.808592996
USD,10000.0,2018-08-01T00:00:00Z,SBD,78140.1483065652
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,MWK,7258802.186706607
USD,10000.0,2018-08-01T00:00:00Z,MGA,3.28178909383341E7
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,MGA,3.28178909383341E7
USD,10000.0,2018-08-01T00:00:00Z,BAM,16732.3435232944
USD,10000.0,2018-08-01T00:00:00Z,EGP,178644.0537125719
USD,10000.0,2018-08-01T00:00:00Z,NIO,317055.0280093188
USD,10000.0,2018-08-01T00:00:00Z,NZD,14701.3099930621
USD,10000.0,2018-08-01T00:00:00Z,BRL,37550.14323691
